


0;0;0.0000;1000
1;82;0.9994;1000
2;82;0.9994;1000
3;82;0.9994;1000
4;82;0.9994;1000
5;82;0.9994;1000
6;82;0.9994;1000
7;82;0.9994;1000
8;82;0.9994;1000
9;82;0.9994;1000
10;82;0.9994;1000
11;82;0.9994;1000
12;82;0.9994;1000
13;82;0.9994;1000
14;82;0.9994;1000
15;82;0.9994;1000
16;82;0.9994;1000
17;82;0.9994;1000
18;82;0.9994;1000
19;82;0.9994;1000
20;82;0.9994;1000
21;82;0.9994;1000
22;82;0.9994;1000
23;82;0.9994;1000
24;82;0.9994;1000
25;82;0.9994;1000
26;82;0.9994;1000
27;82;0.9994;1000
28;82;0.9994;1000
29;82;0.9994;1000
