


0;0;0.0000;500
1;40;0.9994;500
2;40;0.9994;500
3;40;0.9994;500
4;40;0.9994;500
5;40;0.9994;500
6;40;0.9994;500
7;40;0.9994;500
8;40;0.9994;500
9;40;0.9994;500
10;40;0.9994;500
11;40;0.9994;500
12;40;0.9994;500
13;40;0.9994;500
14;40;0.9994;500
15;40;0.9994;500
16;40;0.9994;500
17;40;0.9994;500
18;40;0.9994;500
19;40;0.9994;500
20;40;0.9994;500
21;40;0.9994;500
22;40;0.9994;500
23;40;0.9994;500
24;40;0.9994;500
25;40;0.9994;500
26;40;0.9994;500
27;40;0.9994;500
28;40;0.9994;500
29;40;0.9994;500
